Date,Open,Close,Change,Zhangdiefu,Low,High,Succeed,Succeed Price
2009-06-30,2990.12,2959.36,-15.95,-0.54%,2953.36,2997.27,125813952,14370236.00
2009-06-29,2930.31,2975.31,47.10,1.61%,2918.39,2976.92,128543776,13689782.00
2009-06-26,2930.50,2928.21,3.16,0.11%,2910.34,2937.61,109560720,11528820.00
2009-06-25,2926.62,2925.05,2.75,0.09%,2909.09,2946.90,119613024,12931718.00
2009-06-24,2889.05,2922.30,29.60,1.02%,2880.28,2923.47,140574256,14658208.00
2009-06-23,2853.49,2892.70,-3.60,-0.12%,2841.90,2941.05,144465264,14452905.00
2009-06-22,2900.57,2896.30,15.81,0.55%,2884.13,2923.24,146972208,14801959.00
2009-06-19,2861.18,2880.49,26.59,0.93%,2847.36,2886.50,153023360,15132072.00
2009-06-18,2812.99,2853.90,43.78,1.56%,2810.85,2855.42,138842688,14726858.00
2009-06-17,2771.52,2810.12,34.10,1.23%,2744.22,2813.61,110783744,11797793.00
2009-06-16,2762.74,2776.02,-13.53,-0.48%,2753.69,2797.48,103383328,10827696.00
2009-06-15,2743.03,2789.55,45.79,1.67%,2727.74,2790.98,106225008,10861122.00
2009-06-12,2793.97,2743.76,-53.56,-1.91%,2722.22,2812.68,127694656,12385677.00
2009-06-11,2812.28,2797.32,-18.93,-0.67%,2787.45,2828.74,134114880,13267947.00
2009-06-10,2796.90,2816.25,28.36,1.02%,2790.00,2820.57,145267184,14416457.00
2009-06-09,2766.51,2787.89,19.55,0.71%,2721.85,2788.37,132601568,13336834.00
2009-06-08,2753.34,2768.34,14.44,0.52%,2729.03,2795.15,133231440,13905563.00
2009-06-05,2783.86,2753.89,-13.35,-0.48%,2750.38,2791.65,146648112,15400801.00
2009-06-04,2753.25,2767.24,-11.34,-0.41%,2728.20,2778.24,170878928,17953048.00
2009-06-03,2722.27,2778.59,54.29,1.99%,2717.86,2778.68,155681664,15993314.00
2009-06-02,2739.44,2724.30,3.02,0.11%,2713.47,2750.88,156356048,16153353.00
2009-06-01,2668.40,2721.28,88.35,3.36%,2668.40,2726.72,147959552,15658338.00
2009-05-27,2601.24,2632.93,44.36,1.71%,2592.79,2635.31,103167720,10327926.00
2009-05-26,2615.01,2588.57,-21.44,-0.82%,2585.91,2618.80,114514664,11813129.00
2009-05-25,2555.34,2610.01,12.41,0.48%,2538.62,2618.36,112000792,11278341.00
2009-05-22,2595.99,2597.60,-13.02,-0.50%,2578.59,2617.75,99147296,9911825.00
2009-05-21,2639.14,2610.62,-40.79,-1.54%,2598.87,2663.23,138926976,13883644.00
2009-05-20,2680.55,2651.41,-25.27,-0.94%,2651.01,2686.34,138245856,13772638.00
2009-05-19,2679.40,2676.68,23.90,0.90%,2660.56,2688.11,147466096,14827826.00
2009-05-18,2632.57,2652.78,7.52,0.28%,2589.61,2656.84,119048896,11775693.00
2009-05-15,2646.89,2645.26,5.38,0.20%,2623.36,2661.37,110890176,10660836.00
2009-05-14,2631.45,2639.89,-23.88,-0.90%,2610.22,2651.49,124762440,12145413.00
2009-05-13,2629.03,2663.77,45.59,1.74%,2608.32,2670.21,145836000,14485289.00
2009-05-12,2562.36,2618.17,38.42,1.49%,2558.96,2619.69,123005960,11353529.00
2009-05-11,2646.29,2579.75,-45.90,-1.75%,2579.75,2663.95,178248352,17232200.00
2009-05-08,2586.76,2625.65,28.20,1.09%,2574.57,2634.06,161920976,15621841.00
2009-05-07,2612.12,2597.45,4.93,0.19%,2566.12,2622.11,181811472,17495068.00
2009-05-06,2563.56,2592.52,25.18,0.98%,2552.63,2596.93,160708592,15473926.00
2009-05-05,2577.43,2567.34,7.43,0.29%,2552.39,2590.78,158422288,15148374.00
2009-05-04,2486.69,2559.91,82.34,3.32%,2486.23,2560.54,153369984,14655667.00
2009-04-30,2477.93,2477.57,9.38,0.38%,2461.36,2491.07,131154168,12841599.00
2009-04-29,2401.66,2468.19,66.75,2.78%,2395.48,2477.73,126530720,12116211.00
2009-04-28,2382.88,2401.44,-3.91,-0.16%,2372.34,2411.44,94815296,9083215.00
2009-04-27,2443.44,2405.35,-43.25,-1.77%,2393.16,2452.93,113008176,10312958.00
2009-04-24,2477.16,2448.59,-15.36,-0.62%,2445.66,2481.53,113796840,10870732.00
2009-04-23,2440.68,2463.95,2.61,0.11%,2422.79,2474.15,126119752,11328948.00
2009-04-22,2548.10,2461.35,-74.48,-2.94%,2449.90,2579.22,193984096,17768406.00
2009-04-21,2523.26,2535.83,-21.63,-0.85%,2499.60,2552.60,164621536,15498176.00
2009-04-20,2500.17,2557.46,53.52,2.14%,2497.32,2559.04,147904256,14051462.00
2009-04-17,2524.63,2503.94,-30.20,-1.19%,2481.90,2539.35,161593600,15762244.00
2009-04-16,2542.34,2534.13,-1.92,-0.08%,2497.12,2549.31,186163120,17538558.00
2009-04-15,2514.59,2536.06,8.88,0.35%,2485.93,2542.54,181085696,17432882.00
2009-04-14,2512.01,2527.18,13.48,0.54%,2495.34,2532.09,165180096,16198025.00
2009-04-13,2468.08,2513.70,69.48,2.84%,2464.06,2522.45,191344928,18771166.00
2009-04-10,2400.01,2444.23,64.35,2.70%,2392.80,2444.98,157491200,15551459.00
2009-04-09,2345.01,2379.88,32.49,1.38%,2331.88,2380.94,113234976,10661921.00
2009-04-08,2429.88,2347.39,-91.80,-3.76%,2346.54,2435.39,146809152,13564111.00
2009-04-07,2422.10,2439.18,19.40,0.80%,2407.51,2449.54,124209224,11678961.00
2009-04-03,2446.12,2419.78,-5.51,-0.23%,2406.50,2456.81,170251680,15721962.00
2009-04-02,2417.22,2425.29,17.27,0.72%,2417.11,2450.00,188385984,17252252.00
2009-04-01,2380.98,2408.02,34.80,1.47%,2380.98,2422.62,179857616,16654211.00
2009-03-31,2313.88,2373.21,15.17,0.64%,2299.16,2375.71,142695488,13521869.00
2009-03-30,2377.96,2358.04,-16.40,-0.69%,2348.53,2380.19,139880608,12696664.00
2009-03-27,2380.63,2374.44,12.73,0.54%,2361.09,2392.77,186528384,16237258.00
2009-03-26,2296.05,2361.70,70.15,3.06%,2274.90,2362.05,158556832,14211526.00
2009-03-25,2333.16,2291.55,-46.86,-2.00%,2291.36,2355.69,144842464,13214102.00
2009-03-24,2359.68,2338.42,12.94,0.56%,2327.43,2369.45,162727088,14965750.00
2009-03-23,2286.25,2325.48,44.39,1.95%,2276.81,2329.18,160060224,15048117.00
2009-03-20,2272.44,2281.09,15.33,0.68%,2250.41,2294.12,150523664,13368986.00
2009-03-19,2227.34,2265.76,42.03,1.89%,2220.16,2268.14,145822320,12777627.00
2009-03-18,2227.98,2223.73,5.40,0.24%,2221.59,2255.01,146994592,12586535.00
2009-03-17,2156.77,2218.33,65.04,3.02%,2151.78,2225.19,130805424,11223275.00
2009-03-16,2122.41,2153.29,24.44,1.15%,2108.61,2158.90,73382632,6135018.00
2009-03-13,2148.42,2128.85,-5.03,-0.24%,2124.98,2166.02,83504888,7108609.50
2009-03-12,2127.73,2133.88,-5.14,-0.24%,2086.02,2136.79,87213152,7084469.50
2009-03-11,2199.98,2139.02,-19.54,-0.91%,2133.14,2203.53,103723448,8814068.00
2009-03-10,2097.14,2158.57,39.82,1.88%,2088.16,2159.27,83940256,6921091.50
2009-03-09,2205.75,2118.75,-74.26,-3.39%,2116.45,2232.67,124300648,10378926.00
2009-03-06,2180.79,2193.01,-28.07,-1.26%,2171.67,2221.04,123863232,10545600.00
2009-03-05,2220.15,2221.08,22.97,1.04%,2173.49,2241.76,182441104,15444712.00
2009-03-04,2076.62,2198.11,126.68,6.12%,2076.62,2201.73,154811280,12789296.00
2009-03-03,2047.21,2071.43,-22.02,-1.05%,2037.02,2088.63,97781728,7999430.50
2009-03-02,2066.23,2093.45,10.60,0.51%,2052.99,2102.11,87462584,7221134.00
2009-02-27,2100.06,2082.85,-38.40,-1.81%,2064.92,2123.24,122905208,9810211.00
2009-02-26,2201.67,2121.25,-85.32,-3.87%,2102.35,2237.55,148638848,12740569.00
2009-02-25,2222.51,2206.57,5.92,0.27%,2142.60,2234.02,152376896,13171431.00
2009-02-24,2273.75,2200.65,-105.12,-4.56%,2193.27,2295.59,183853104,15838070.00
2009-02-23,2249.29,2305.78,44.30,1.96%,2219.71,2313.59,160289120,13863295.00
2009-02-20,2234.36,2261.48,34.35,1.54%,2206.21,2262.33,128938104,10916579.00
2009-02-19,2224.49,2227.12,17.26,0.78%,2190.47,2247.62,129844048,10833962.00
2009-02-18,2271.26,2209.86,-109.58,-4.72%,2206.06,2295.74,162461888,13527173.00
2009-02-17,2387.35,2319.44,-69.95,-2.93%,2316.93,2402.81,198117824,16920866.00
2009-02-16,2338.76,2389.39,68.60,2.96%,2328.18,2389.88,211427616,17794362.00
2009-02-13,2249.19,2320.79,72.70,3.23%,2236.18,2323.12,199715520,16449559.00
2009-02-12,2265.79,2248.09,-12.73,-0.56%,2191.89,2274.20,173976848,14210389.00
2009-02-11,2230.49,2260.82,-4.34,-0.19%,2218.30,2305.71,209328064,17232148.00
2009-02-10,2218.49,2265.16,40.45,1.82%,2197.01,2266.40,172587360,13568144.00
2009-02-09,2211.32,2224.71,43.48,1.99%,2196.71,2238.89,192312688,15046905.00
2009-02-06,2102.08,2181.24,83.22,3.97%,2102.08,2185.09,160860192,12066587.00
2009-02-05,2106.83,2098.02,-9.73,-0.46%,2082.60,2149.48,165352192,12450074.00
2009-02-04,2068.09,2107.75,46.94,2.28%,2067.79,2108.26,151785872,11069611.00
2009-02-03,2011.77,2060.81,49.12,2.44%,2005.02,2060.93,134407696,9671269.00
2009-02-02,2008.13,2011.68,21.03,1.06%,1987.13,2012.74,84766272,6181871.50
2009-01-23,2001.17,1990.66,-14.29,-0.71%,1986.35,2008.79,85967712,6293239.50
2009-01-22,1996.09,2004.95,19.94,1.00%,1980.44,2009.85,88284496,6650608.50
2009-01-21,1965.94,1985.02,-9.09,-0.46%,1960.53,2007.91,87289200,6807424.00
2009-01-20,1981.15,1994.11,7.44,0.37%,1956.10,1994.81,74565392,5555994.00
2009-01-19,1971.00,1986.67,32.23,1.65%,1966.19,2018.51,109401368,8112478.00
2009-01-16,1928.92,1954.44,34.23,1.78%,1928.92,1984.73,132972536,10003242.00
2009-01-15,1912.77,1920.21,-8.66,-0.45%,1902.54,1937.73,115984408,8322464.00
2009-01-14,1862.31,1928.87,65.50,3.52%,1862.31,1929.28,87918048,6418721.50
2009-01-13,1880.87,1863.37,-36.98,-1.95%,1861.81,1888.31,73836464,4926818.50
2009-01-12,1897.70,1900.35,-4.51,-0.24%,1886.83,1924.44,83645560,5950723.50
2009-01-09,1875.16,1904.86,26.68,1.42%,1875.16,1909.35,71224784,5013126.50
2009-01-08,1890.24,1878.18,-45.83,-2.38%,1862.26,1894.17,80374000,5507681.50
2009-01-07,1938.97,1924.01,-13.13,-0.68%,1920.52,1948.23,92360088,6393116.50
2009-01-06,1878.83,1937.15,56.43,3.00%,1871.97,1938.69,99066760,6901257.00
2009-01-05,1849.02,1880.72,59.91,3.29%,1844.09,1880.72,67136720,4610096.00
2008-12-31,1834.95,1820.81,-12.10,-0.66%,1814.75,1844.37,50396100,3352617.00
2008-12-30,1851.91,1832.91,-17.57,-0.95%,1826.98,1862.94,56466224,3785262.75
2008-12-29,1846.30,1850.48,-1.04,-0.06%,1815.41,1856.33,55021400,3709563.00
2008-12-26,1852.91,1851.52,-0.90,-0.05%,1840.19,1866.63,53256204,3486441.50
2008-12-25,1865.72,1852.42,-11.38,-0.61%,1832.35,1877.77,64566148,4216963.50
2008-12-24,1873.58,1863.80,-33.42,-1.76%,1850.85,1887.31,74495752,4833360.00
2008-12-23,1990.05,1897.22,-90.53,-4.55%,1895.18,1990.05,98985952,6698277.50
2008-12-22,2016.45,1987.76,-30.71,-1.52%,1965.35,2016.45,86820544,6043036.50
2008-12-19,2006.21,2018.46,2.77,0.14%,1997.12,2038.66,102183392,7295402.00
2008-12-18,1978.97,2015.69,38.88,1.97%,1958.97,2016.57,92160304,6493077.00
2008-12-17,1983.84,1976.82,1.81,0.09%,1971.82,2003.38,97247272,6839489.00
2008-12-16,1948.86,1975.01,10.63,0.54%,1907.83,1976.72,78328544,5283268.50
2008-12-15,1977.03,1964.37,10.16,0.52%,1936.56,1989.30,81536952,5521042.50
2008-12-12,2014.58,1954.21,-77.47,-3.81%,1932.27,2023.18,108147808,7337591.00
2008-12-11,2072.58,2031.68,-47.44,-2.28%,2028.73,2087.20,121696744,8777381.00
2008-12-10,2025.03,2079.12,41.38,2.03%,2005.56,2079.55,128251056,9307745.00
2008-12-09,2100.77,2037.74,-53.03,-2.54%,2036.89,2100.81,145334176,10402157.00
2008-12-08,2049.16,2090.77,72.12,3.57%,2038.19,2091.28,164973056,11650529.00
2008-12-05,1984.26,2018.66,17.15,0.86%,1975.71,2019.75,118490336,8099786.00
2008-12-04,1992.72,2001.50,36.09,1.84%,1985.20,2055.21,175952288,12282169.00
2008-12-03,1903.43,1965.41,75.78,4.01%,1902.94,1965.83,134916128,8900004.00
2008-12-02,1856.97,1889.64,-4.98,-0.26%,1846.53,1907.78,104288928,6756634.50
2008-12-01,1865.74,1894.61,23.46,1.25%,1838.10,1895.76,81890352,5223631.00
2008-11-28,1901.68,1871.16,-46.70,-2.44%,1856.29,1915.27,77722280,5050747.50
2008-11-27,2012.69,1917.86,19.98,1.05%,1916.47,2022.48,122337128,8396916.00
2008-11-26,1890.33,1897.88,9.17,0.49%,1873.18,1914.71,65140004,4223758.50
2008-11-25,1925.25,1888.71,-8.34,-0.44%,1858.17,1939.37,69541176,4575793.50
2008-11-24,1961.21,1897.06,-72.33,-3.67%,1893.34,1974.47,84519448,5480750.50
2008-11-21,1932.60,1969.39,-14.37,-0.72%,1893.15,2013.18,127123088,8378037.00
2008-11-20,1977.21,1983.76,-33.71,-1.67%,1956.73,2030.87,130840576,8604687.00
2008-11-19,1889.35,2017.47,115.04,6.05%,1883.83,2023.91,128809648,8420031.00
2008-11-18,2020.99,1902.43,-128.06,-6.31%,1889.86,2050.88,156698880,10145299.00
2008-11-17,1981.26,2030.48,44.05,2.22%,1963.85,2031.10,136840656,9021233.00
2008-11-14,1943.96,1986.44,58.82,3.05%,1921.84,1987.26,130439496,8784997.00
2008-11-13,1837.27,1927.61,68.50,3.68%,1825.88,1942.90,121067440,7817942.50
2008-11-12,1820.44,1859.11,15.50,0.84%,1815.08,1863.90,65873320,4099080.25
2008-11-11,1872.07,1843.61,-31.19,-1.66%,1840.92,1887.80,90879184,5673454.00
2008-11-10,1782.31,1874.80,127.09,7.27%,1782.31,1876.16,91273264,5686729.00
2008-11-07,1686.52,1747.71,29.99,1.75%,1680.60,1762.23,46807660,2864225.75
2008-11-06,1720.42,1717.72,-42.89,-2.44%,1703.10,1728.22,45680712,2707174.50
2008-11-05,1716.22,1760.61,53.91,3.16%,1716.22,1788.26,60317912,3757192.50
2008-11-04,1707.93,1706.70,-13.07,-0.76%,1678.96,1717.10,39253456,2380694.50
2008-11-03,1713.76,1719.77,-9.01,-0.52%,1702.98,1750.32,35858332,2313013.00
2008-10-31,1754.21,1728.79,-34.82,-1.97%,1721.59,1765.68,40219620,2515580.75
2008-10-30,1732.77,1763.61,43.80,2.55%,1710.73,1788.20,53560920,3540767.25
2008-10-29,1786.20,1719.81,-52.01,-2.94%,1719.33,1795.09,52188520,3542162.25
2008-10-28,1671.40,1771.82,48.47,2.81%,1664.93,1786.44,59847440,3975325.00
2008-10-27,1809.22,1723.35,-116.27,-6.32%,1721.60,1809.22,50534800,3220768.25
2008-10-24,1875.63,1839.62,-35.94,-1.92%,1825.53,1888.10,46244584,3170477.00
2008-10-23,1851.26,1875.56,-20.26,-1.07%,1828.31,1879.85,47830068,3297246.50
2008-10-22,1932.68,1895.82,-62.71,-3.20%,1894.31,1950.79,48310368,3235138.00
2008-10-21,1978.67,1958.53,-15.48,-0.78%,1956.11,1996.66,54096736,3869770.25
2008-10-20,1924.18,1974.01,43.35,2.25%,1890.92,1979.84,44569784,3211633.00
2008-10-17,1921.84,1930.65,20.71,1.08%,1902.60,1941.30,38647300,2615271.00
2008-10-16,1916.13,1909.94,-84.73,-4.25%,1901.50,1943.32,50672444,3514873.75
2008-10-15,1995.89,1994.67,-22.65,-1.12%,1963.10,2013.49,40817956,2960409.00
2008-10-14,2139.06,2017.32,-56.25,-2.71%,2016.18,2146.73,68042480,5335397.00
2008-10-13,1978.56,2073.57,73.00,3.65%,1931.47,2074.47,56633804,4194316.50
2008-10-10,1995.96,2000.57,-74.01,-3.57%,1963.18,2027.83,54077528,3845435.00
2008-10-09,2125.57,2074.58,-17.64,-0.84%,2063.41,2130.87,45071000,3587503.25
2008-10-08,2095.91,2092.22,-65.61,-3.04%,2059.09,2127.08,50759476,4076127.00
2008-10-07,2101.09,2157.84,-15.90,-0.73%,2072.90,2183.00,56902608,4716761.00
2008-10-06,2267.39,2173.74,-120.05,-5.23%,2172.57,2267.39,60938136,4734841.50
2008-09-26,2304.12,2293.78,-3.72,-0.16%,2246.28,2310.45,78259304,6663511.00
2008-09-25,2214.58,2297.50,80.69,3.64%,2211.45,2333.28,101230408,8351291.00
2008-09-24,2133.10,2216.81,15.30,0.70%,2116.96,2218.29,64547820,4902126.00
2008-09-23,2209.12,2201.51,-34.90,-1.56%,2181.96,2253.40,100165152,7760043.00
2008-09-22,2241.72,2236.41,161.32,7.77%,2164.80,2269.73,139930640,11369245.00
2008-09-19,2067.64,2075.09,179.25,9.46%,2043.32,2075.09,58433536,4155501.25
2008-09-18,1876.12,1895.84,-33.21,-1.72%,1802.33,1942.85,66333204,4343777.50
2008-09-17,1971.94,1929.05,-57.59,-2.90%,1922.68,1999.95,45853472,3200544.25
2008-09-16,2049.81,1986.64,-93.04,-4.47%,1974.39,2049.81,46223448,3382060.50
2008-09-12,2077.55,2079.67,0.69,0.03%,2064.29,2104.63,30312476,2271650.50
2008-09-11,2143.40,2078.98,-71.78,-3.34%,2070.43,2148.12,36441804,2723653.50
2008-09-10,2131.80,2150.76,4.98,0.23%,2102.91,2185.69,39012044,2850463.50
2008-09-09,2152.28,2145.78,2.36,0.11%,2114.50,2161.35,30722690,2176867.00
2008-09-08,2210.34,2143.42,-59.03,-2.68%,2135.38,2220.55,37669496,2766931.50
2008-09-05,2224.53,2202.45,-74.96,-3.29%,2199.36,2238.32,38608172,2797060.50
2008-09-04,2270.52,2277.41,0.74,0.03%,2249.12,2295.35,34163088,2583481.25
2008-09-03,2301.94,2276.67,-28.22,-1.22%,2248.07,2321.53,42250008,3246365.00
2008-09-02,2312.10,2304.89,-20.24,-0.87%,2284.92,2329.01,34190288,2595745.25
2008-09-01,2380.47,2325.14,-72.23,-3.01%,2311.73,2380.47,36265240,2867840.50
2008-08-29,2361.05,2397.37,47.23,2.01%,2352.10,2420.85,46405772,3731639.50
2008-08-28,2341.96,2350.14,8.00,0.34%,2333.03,2374.25,34752736,2860290.25
2008-08-27,2343.88,2342.15,-7.94,-0.34%,2310.46,2385.99,40952604,3256901.50
2008-08-26,2384.95,2350.08,-63.29,-2.62%,2327.22,2403.02,40979468,3132860.50
2008-08-25,2408.09,2413.37,8.15,0.34%,2382.29,2443.99,33757216,2684828.25
2008-08-22,2414.46,2405.23,-26.49,-1.09%,2362.09,2426.71,46284596,3634777.00
2008-08-21,2484.49,2431.72,-91.57,-3.63%,2431.05,2518.44,61331988,5191405.00
2008-08-20,2332.48,2523.28,178.81,7.63%,2306.66,2523.47,73736664,5903893.50
2008-08-19,2297.25,2344.47,24.60,1.06%,2284.58,2355.93,38593820,2769909.25
2008-08-18,2451.78,2319.87,-130.74,-5.34%,2318.93,2455.50,53656796,3586664.50
2008-08-15,2434.41,2450.61,13.53,0.56%,2414.57,2476.86,31296070,2720187.00
2008-08-14,2432.20,2437.08,-9.22,-0.38%,2409.01,2454.25,31305226,2773135.25
2008-08-13,2440.52,2446.30,-10.90,-0.44%,2370.74,2458.77,41005232,3532252.00
2008-08-12,2445.22,2457.20,-12.88,-0.52%,2430.85,2484.75,36632632,3105556.00
2008-08-11,2595.90,2470.07,-135.65,-5.21%,2453.71,2601.50,47161452,4151040.75
2008-08-08,2724.43,2605.72,-121.86,-4.47%,2595.92,2725.93,48507440,4630490.50
2008-08-07,2717.50,2727.58,8.21,0.30%,2691.35,2742.71,39492120,3872412.50
2008-08-06,2711.60,2719.37,28.62,1.06%,2678.86,2743.11,40605524,4113030.00
2008-08-05,2751.20,2690.75,-50.99,-1.86%,2684.73,2762.26,42378552,4251169.00
2008-08-04,2782.99,2741.74,-60.08,-2.14%,2738.85,2793.26,37170316,3756605.50
2008-08-01,2751.02,2801.82,26.10,0.94%,2721.95,2830.76,49215420,5074392.00
2008-07-31,2844.65,2775.72,-60.95,-2.15%,2774.10,2848.00,44530268,4357757.50
2008-07-30,2884.59,2836.67,-13.64,-0.48%,2822.19,2894.37,48946884,4891286.50
2008-07-29,2868.01,2850.31,-52.70,-1.82%,2827.70,2868.01,58632280,5926383.50
2008-07-28,2883.76,2903.01,37.91,1.32%,2883.76,2924.45,62318792,6449164.50
2008-07-25,2875.77,2865.10,-45.19,-1.55%,2851.93,2888.58,62531056,6386738.00
2008-07-24,2861.81,2910.29,72.44,2.55%,2849.10,2912.70,72505448,7797570.00
2008-07-23,2870.93,2837.85,-8.27,-0.29%,2831.11,2887.58,61497972,6422181.00
2008-07-22,2852.44,2846.12,-15.30,-0.53%,2830.76,2868.62,61519108,6513035.50
2008-07-21,2759.88,2861.42,83.05,2.99%,2745.64,2865.06,66487700,6966913.50
2008-07-18,2711.74,2778.37,93.59,3.49%,2665.91,2785.53,57873500,5910296.00
2008-07-17,2747.95,2684.78,-21.09,-0.78%,2676.15,2773.28,50842332,5145157.00
2008-07-16,2753.90,2705.87,-73.58,-2.65%,2656.61,2765.15,60043924,6036059.50
2008-07-15,2886.11,2779.45,-98.81,-3.43%,2769.91,2896.33,70915232,7518308.00
2008-07-14,2837.50,2878.26,21.62,0.76%,2828.24,2895.30,54465924,5945881.00
2008-07-11,2863.81,2856.63,-18.82,-0.65%,2821.31,2888.29,64820552,6978967.00
2008-07-10,2879.62,2875.45,-45.10,-1.54%,2862.06,2952.04,90904840,9950590.00
2008-07-09,2838.86,2920.55,105.60,3.75%,2838.86,2920.55,97026120,10583232.00
2008-07-08,2805.61,2814.95,22.55,0.81%,2754.62,2843.60,80204680,8747847.00
2008-07-07,2673.55,2792.40,122.50,4.59%,2673.55,2801.53,77405848,8203758.00
2008-07-04,2691.21,2669.89,-33.64,-1.24%,2645.83,2713.48,57291928,6200018.00
2008-07-03,2610.81,2703.53,51.80,1.95%,2566.53,2746.37,68146720,7407205.50
2008-07-02,2656.04,2651.73,0.12,0.00%,2627.90,2700.90,40181792,4356255.50
2008-07-01,2743.16,2651.60,-84.50,-3.09%,2644.78,2753.33,40681424,4299649.00
2008-06-30,2724.40,2736.10,-12.33,-0.45%,2693.40,2766.80,38518852,4055634.00
2008-06-27,2809.31,2748.43,-153.42,-5.29%,2723.16,2822.26,60529920,6171868.50
2008-06-26,2904.09,2901.85,-3.16,-0.11%,2851.12,2931.31,65519228,6918657.00
2008-06-25,2794.04,2905.01,102.00,3.64%,2784.42,2910.48,64819104,6751040.50
2008-06-24,2747.32,2803.02,42.60,1.54%,2728.83,2817.17,48387232,4994289.50
2008-06-23,2780.15,2760.42,-71.32,-2.52%,2741.19,2813.14,40670032,4190049.50
2008-06-20,2811.08,2831.74,82.86,3.01%,2695.63,2917.32,74156832,7921744.50
2008-06-19,2921.72,2748.87,-192.24,-6.54%,2742.15,2921.72,56795828,5962657.00
2008-06-18,2772.37,2941.11,146.36,5.24%,2729.71,2945.42,66349804,6902929.00
2008-06-17,2873.13,2794.75,-79.35,-2.76%,2769.12,2893.47,43298144,4384053.00
2008-06-16,2876.29,2874.10,5.30,0.18%,2811.72,2917.81,40385924,4322074.00
2008-06-13,2960.91,2868.80,-88.73,-3.00%,2865.50,2976.45,41069428,4518087.50
2008-06-12,3011.56,2957.53,-66.71,-2.21%,2900.12,3031.06,49535824,5683122.50
2008-06-11,3042.16,3024.24,-48.09,-1.57%,2992.35,3064.20,46939344,5418103.00
2008-06-10,3202.11,3072.33,-257.34,-7.73%,3045.06,3215.50,50909548,6072753.50
2008-06-06,3362.00,3329.67,-21.98,-0.66%,3312.72,3371.28,34763216,4276318.00
2008-06-05,3355.93,3351.65,-18.27,-0.54%,3326.54,3376.34,41834664,5334018.00
2008-06-04,3424.04,3369.91,-66.49,-1.93%,3341.74,3428.47,48038156,5917132.00
2008-06-03,3456.58,3436.40,-22.65,-0.65%,3409.23,3469.06,56642492,6939015.50
2008-06-02,3426.20,3459.04,25.69,0.75%,3400.72,3483.61,49186080,6195961.50
2008-05-30,3414.25,3433.35,31.92,0.94%,3390.88,3450.49,48495408,6490387.50
2008-05-29,3447.77,3401.44,-57.59,-1.66%,3400.77,3481.73,51439932,6730482.50
2008-05-28,3382.77,3459.03,83.62,2.48%,3354.25,3486.33,52476760,6871949.50
2008-05-27,3355.11,3375.41,10.86,0.32%,3333.95,3383.68,42499312,5521345.50
2008-05-26,3442.29,3364.54,-108.55,-3.13%,3361.99,3443.99,52776596,6722618.50
2008-05-23,3473.80,3473.09,-12.54,-0.36%,3435.84,3521.39,59950560,7618395.50
2008-05-22,3493.07,3485.63,-58.56,-1.65%,3469.79,3558.02,68504704,9389498.00
2008-05-21,3414.34,3544.19,101.02,2.93%,3355.08,3560.53,73641080,9656994.00
2008-05-20,3601.55,3443.16,-161.60,-4.48%,3432.38,3632.01,66377052,8893232.00
2008-05-19,3615.59,3604.76,-19.47,-0.54%,3563.61,3624.84,48450164,6759848.00
2008-05-16,3637.64,3624.23,-13.09,-0.36%,3582.50,3661.07,64812852,8954657.00
2008-05-15,3676.84,3637.32,-20.11,-0.55%,3636.22,3706.72,83955320,11257831.00
2008-05-14,3549.67,3657.43,97.19,2.73%,3549.67,3661.97,88592080,12231873.00
2008-05-13,3515.71,3560.24,-66.74,-1.84%,3508.32,3615.06,90747176,12265633.00
2008-05-12,3548.61,3626.98,13.49,0.37%,3521.88,3668.86,79891224,11669361.00
2008-05-09,3682.96,3613.49,-43.35,-1.19%,3552.47,3693.16,87898432,12893358.00
2008-05-08,3538.92,3656.84,77.69,2.17%,3523.02,3658.05,75173240,10881735.00
2008-05-07,3716.45,3579.15,-154.36,-4.13%,3577.99,3774.07,90497144,13354661.00
2008-05-06,3735.85,3733.50,-27.51,-0.73%,3680.99,3786.02,98932256,14830171.00
2008-05-05,3739.80,3761.01,67.90,1.84%,3696.70,3768.22,99696920,14756689.00
2008-04-30,3545.57,3693.11,169.70,4.82%,3543.02,3705.09,107617712,15631329.00
2008-04-29,3457.35,3523.41,48.68,1.40%,3453.28,3544.23,67175248,9957431.00
2008-04-28,3497.38,3474.72,-83.03,-2.33%,3460.25,3530.91,75744976,10916227.00
2008-04-25,3572.55,3557.75,-25.28,-0.71%,3527.84,3658.55,129621024,18472280.00
2008-04-24,3539.87,3583.03,304.70,9.29%,3461.64,3593.20,142066288,18959548.00
